item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
420716.0,complete,3/13/2017,SC_5e-L (42 to 44),699.0,1.0,1396.0,100278700,Men's Fashion,R-MUX-90516,87.59,cod,3/13/2017,Net, 699 ,2017.0,3.0,2016-7,3-2017,FY17,468.0,,,,,
389872.0,complete,1/18/2017,RB_Harpic Loot Sale-bf,1000.0,1.0,650.0,100261778,Superstore,\N,500.0,cod,1/18/2017,Net," 1,000 ",2017.0,1.0,2016-9,1-2017,FY17,8201.0,,,,,
459303.0,complete,4/27/2017,SMSM_20324,90.0,1.0,1108.4,100298858,Superstore,\N,13.5,jazzwallet,4/27/2017,Net, 90 ,2017.0,4.0,2016-9,4-2017,FY17,6299.0,,,,,
351010.0,complete,11/27/2016,ew_X08-Black / Golden ,350.0,1.0,350.0,100238541,Men's Fashion,\N,0.0,cod,11/27/2016,Net, 350 ,2016.0,11.0,2016-11,11-2016,FY17,26106.0,,,,,
425057.0,canceled,3/20/2017,qmobile_Noir Z12PRO - 5.5-Coffee,19999.0,1.0,51997.0,100281078,Mobiles & Tablets,\N,0.0,Easypay,3/20/2017,Gross," 19,999 ",2017.0,3.0,2017-3,3-2017,FY17,38037.0,,,,,
385101.0,canceled,1/9/2017,seagate_SG E-1TB,6678.0,1.0,6678.0,100258939,Computing,\N,0.0,Payaxis,1/9/2017,Gross," 6,678 ",2017.0,1.0,2017-1,1-2017,FY17,30260.0,,,,,
388202.0,order_refunded,1/14/2017,vitamin_moments-silver-delay-condom,720.0,1.0,870.0,100260815,Health & Sports,\N,0.0,cod,1/14/2017,Valid, 720 ,2017.0,1.0,2016-10,1-2017,FY17,11544.0,,,,,
375220.0,complete,12/24/2016,cr_SESAME CHIKKIE SPECIAL,75.0,1.0,150.0,100252770,Soghaat,107092,0.0,cod,12/24/2016,Net, 75 ,2016.0,12.0,2016-11,12-2016,FY17,19213.0,,,,,
408521.0,order_refunded,2/22/2017,Brand City_Pretty11-Silver-38,1995.0,1.0,3990.0,100272043,Women's Fashion,\N,0.0,cod,2/22/2017,Valid," 1,995 ",2017.0,2.0,2017-2,2-2017,FY17,34089.0,,,,,
456683.0,complete,4/26/2017,RS_Coconut Bites,145.0,1.0,2104.0,100298046,Soghaat,\N,0.0,jazzwallet,4/26/2017,Net, 145 ,2017.0,4.0,2017-4,4-2017,FY17,42602.0,,,,,
363662.0,complete,12/4/2016,Enviro_Enviro Sandwich Maker ST-1008,1545.0,1.0,3015.0,100245629,Appliances,\N,0.0,cod,12/4/2016,Net," 1,545 ",2016.0,12.0,2016-11,12-2016,FY17,16815.0,,,,,
357786.0,canceled,11/28/2016,Aybeez_SST-786-M,480.0,1.0,155.0,100242121,Men's Fashion,c-mux-15725,0.0,Payaxis,11/28/2016,Gross, 480 ,2016.0,11.0,2016-8,11-2016,FY17,3061.0,,,,,
408880.0,complete,2/23/2017,RS_Nan Khatai,210.0,1.0,1010.0,100272256,Soghaat,C-ISB-32985,0.0,cod,2/23/2017,Net, 210 ,2017.0,2.0,2016-7,2-2017,FY17,1404.0,,,,,
459879.0,complete,4/28/2017,smsm_7622300292430,220.0,3.0,918.0,100299065,Superstore,\N,99.0,jazzwallet,4/28/2017,Net, 660 ,2017.0,4.0,2016-7,4-2017,FY17,609.0,,,,,
366107.0,order_refunded,12/8/2016,Sigma_27669,1980.0,1.0,3870.0,100247138,Health & Sports,\N,0.0,cod,12/8/2016,Valid," 1,980 ",2016.0,12.0,2016-11,12-2016,FY17,14193.0,,,,,
400668.0,order_refunded,2/8/2017,Blooming_Round Neck Tees-4-5 Years,699.0,1.0,849.0,100267606,Kids & Baby,\N,0.0,cod,2/8/2017,Valid, 699 ,2017.0,2.0,2017-2,2-2017,FY17,32868.0,,,,,
412173.0,canceled,3/1/2017,IDROID_BALRX7-Jet black ,9499.0,2.0,19198.0,100274091,Mobiles & Tablets,\N,0.0,Payaxis,3/1/2017,Gross," 18,998 ",2017.0,3.0,2017-3,3-2017,FY17,35370.0,,,,,
375658.0,canceled,12/26/2016,PlanetX_AG-9035,525.0,1.0,6475.0,100253033,Kids & Baby,\N,0.0,Payaxis,12/26/2016,Gross, 525 ,2016.0,12.0,2016-12,12-2016,FY17,29402.0,,,,,
414997.0,complete,3/5/2017,Adolphs_DT-33-M,950.0,1.0,1649.0,100275608,Men's Fashion,\N,0.0,cod,3/5/2017,Net, 950 ,2017.0,3.0,2017-3,3-2017,FY17,35943.0,,,,,
453650.0,complete,4/24/2017,SMSM_8961014001525,47.0,1.0,615.35,100297157,Superstore,\N,7.05,jazzwallet,4/24/2017,Net, 47 ,2017.0,4.0,2017-4,4-2017,FY17,39957.0,,,,,
439288.0,canceled,4/6/2017,samsung_G935F-Gold,65000.0,1.0,65000.0,100289255,Mobiles & Tablets,\N,0.0,Easypay,4/6/2017,Gross," 65,000 ",2017.0,4.0,2017-4,4-2017,FY17,40312.0,,,,,
402687.0,complete,2/11/2017,psl_ps_Signed By Afridi-XL,900.0,1.0,1050.0,100268698,Men's Fashion,\N,0.0,cod,2/11/2017,Net, 900 ,2017.0,2.0,2017-2,2-2017,FY17,33544.0,,,,,
379007.0,complete,12/31/2016,kureshi_061-BCL,560.0,1.0,560.0,100255209,Men's Fashion,\N,0.0,cod,12/31/2016,Net, 560 ,2016.0,12.0,2016-12,12-2016,FY17,30104.0,,,,,
442240.0,complete,4/11/2017,KureshiC_060-pols,450.0,1.0,1225.0,100290806,Men's Fashion,\N,0.0,cod,4/11/2017,Net, 450 ,2017.0,4.0,2017-4,4-2017,FY17,40717.0,,,,,
430412.0,complete,3/24/2017,GA_C-451-136154,5500.0,1.0,56650.0,100284444,Women's Fashion,\N,0.0,cod,3/24/2017,Net," 5,500 ",2017.0,3.0,2017-3,3-2017,FY17,39051.0,,,,,
422388.0,complete,3/16/2017,SN_ajwa400gm,870.0,1.0,2925.0,100279599,Soghaat,\N,0.0,cod,3/16/2017,Net, 870 ,2017.0,3.0,2017-3,3-2017,FY17,37495.0,,,,,
449144.0,order_refunded,4/17/2017,aronline_1077,814.0,1.0,150.0,100294841,Mobiles & Tablets,\N,0.0,cod,4/17/2017,Valid, 814 ,2017.0,4.0,2017-4,4-2017,FY17,40168.0,,,,,
352115.0,complete,11/27/2016,LALA_SSE-09B,1099.0,1.0,599.0,100239142,Women's Fashion,\N,500.0,jazzwallet,11/27/2016,Net," 1,099 ",2016.0,11.0,2016-11,11-2016,FY17,20766.0,,,,,
346023.0,complete,11/26/2016,Herbo Natural_14,1035.0,1.0,1535.0,100235816,Health & Sports,\N,0.0,cod,11/26/2016,Net," 1,035 ",2016.0,11.0,2016-7,11-2016,FY17,629.0,,,,,
454518.0,received,4/25/2017,smsm_270303,170.0,18.0,2860.0,100297381,Superstore,\N,314.81,jazzwallet,4/25/2017,Valid," 3,060 ",2017.0,4.0,2016-11,4-2017,FY17,23332.0,,,,,
353130.0,canceled,11/27/2016,Z&A_ZEES-0073,290.0,1.0,660.0,100239679,Beauty & Grooming,\N,125.0,Payaxis,11/27/2016,Gross, 290 ,2016.0,11.0,2016-8,11-2016,FY17,3980.0,,,,,
375105.0,canceled,12/24/2016,Google_GoogleCardboardVersion1,329.0,1.0,2434.0,100252695,Mobiles & Tablets,\N,0.0,Payaxis,12/24/2016,Gross, 329 ,2016.0,12.0,2016-12,12-2016,FY17,29590.0,,,,,
429191.0,complete,3/23/2017,RS_cake rusk,190.0,1.0,1030.0,100283650,Soghaat,R-LHE-104418,0.0,cod,3/23/2017,Net, 190 ,2017.0,3.0,2016-7,3-2017,FY17,1075.0,,,,,
361221.0,order_refunded,11/30/2016,shoppers stop_3usbportcharger-1-Green,575.0,1.0,575.0,100244112,Mobiles & Tablets,\N,0.0,cod,11/30/2016,Valid, 575 ,2016.0,11.0,2016-11,11-2016,FY17,18189.0,,,,,
411093.0,complete,2/27/2017,Rajesh_RAJ001,910.0,1.0,1050.0,100273520,Home & Living,C-ISB-42692,0.0,cod,2/27/2017,Net, 910 ,2017.0,2.0,2016-7,2-2017,FY17,1404.0,,,,,
362051.0,complete,12/1/2016,Al Muhafiz Sohan Halwa Walnut,450.0,1.0,450.0,100244667,Soghaat,105809,0.0,cod,12/1/2016,Net, 450 ,2016.0,12.0,2016-12,12-2016,FY17,27663.0,,,,,
382770.0,complete,1/6/2017,Rajesh_Insect Killer Racket,1000.0,1.0,1000.0,100257558,Appliances,C-KHIW-32154,0.0,cod,1/6/2017,Net," 1,000 ",2017.0,1.0,2016-7,1-2017,FY17,820.0,,,,,
346365.0,complete,11/26/2016,jackpot_Air Fryer -JP-709 ,6500.0,1.0,9345.0,100236029,Appliances,R - KHS - 104404,0.0,cod,11/26/2016,Net," 6,500 ",2016.0,11.0,2016-11,11-2016,FY17,25119.0,,,,,
435853.0,canceled,3/31/2017,CL241_Microsoft Lumia 435-Black-fresh,4770.0,1.0,4770.0,100287468,Mobiles & Tablets,\N,0.0,Payaxis,3/31/2017,Gross," 4,770 ",2017.0,3.0,2016-9,3-2017,FY17,6869.0,,,,,
434765.0,complete,3/29/2017,NDF_Channa Roasted Plain 100gm,55.0,1.0,805.0,100286898,Soghaat,R-MUX-104361,10.95,cod,3/29/2017,Net, 55 ,2017.0,3.0,2016-8,3-2017,FY17,2478.0,,,,,
435076.0,received,3/29/2017,Nighty_SN-022-P,935.0,1.0,7764.0,100287081,Women's Fashion,\N,0.0,cod,3/29/2017,Valid, 935 ,2017.0,3.0,2017-3,3-2017,FY17,39745.0,,,,,
461502.0,complete,4/30/2017,BD_BIG DEAL_54,250.0,1.0,400.0,100299712,Health & Sports,\N,0.0,cod,4/30/2017,Net, 250 ,2017.0,4.0,2017-4,4-2017,FY17,43019.0,,,,,
453378.0,complete,4/24/2017,RAF_800mlx12,2040.0,1.0,1772.25,100297070,Superstore,\N,306.0,jazzwallet,4/24/2017,Net," 2,040 ",2017.0,4.0,2016-8,4-2017,FY17,4662.0,,,,,
373617.0,complete,12/22/2016,cr_REWARI CHAKWAL,125.0,2.0,250.0,100251763,Soghaat,C-FSD-30642,0.0,cod,12/22/2016,Net, 250 ,2016.0,12.0,2016-7,12-2016,FY17,58.0,,,,,
380241.0,complete,1/3/2017,PC_3P COMBED-007,450.0,1.0,1049.0,100255970,Men's Fashion,\N,0.0,cod,1/3/2017,Net, 450 ,2017.0,1.0,2016-9,1-2017,FY17,7947.0,,,,,
356898.0,complete,11/28/2016,Tri-Angels_FR0805,1500.0,1.0,11131.0,100241605,Home & Living,\N,0.0,cod,11/28/2016,Net," 1,500 ",2016.0,11.0,2016-11,11-2016,FY17,13741.0,,,,,
400305.0,canceled,2/8/2017,Infinix Note 3-3 GB-Gold,20599.0,2.0,41198.0,100267412,Mobiles & Tablets,\N,0.0,Payaxis,2/8/2017,Gross," 41,198 ",2017.0,2.0,2017-2,2-2017,FY17,32888.0,,,,,
416708.0,complete,3/7/2017,BP_IA37853-9-12 Months,499.0,1.0,1178.0,100276555,Kids & Baby,\N,0.0,cod,3/7/2017,Net, 499 ,2017.0,3.0,2016-8,3-2017,FY17,3796.0,,,,,
353520.0,order_refunded,11/27/2016,akl_A131133558_MS-31_Aqua,875.0,1.0,1212.5,100239869,Women's Fashion,\N,255.47,Payaxis,11/27/2016,Valid, 875 ,2016.0,11.0,2016-11,11-2016,FY17,15843.0,,,,,
403311.0,canceled,2/13/2017,Infinix Note 3-2GB-Nationwide-Gold,18599.0,2.0,37398.0,100269030,Mobiles & Tablets,\N,0.0,Payaxis,2/13/2017,Gross," 37,198 ",2017.0,2.0,2017-2,2-2017,FY17,33413.0,,,,,
345724.0,order_refunded,11/26/2016,YW_ON026-999-TPK-Tea Pink,996.0,1.0,1992.0,100235646,Women's Fashion,\N,0.0,cod,11/26/2016,Valid, 996 ,2016.0,11.0,2016-11,11-2016,FY17,25299.0,,,,,
372470.0,canceled,12/20/2016,qmobile_Noir S6s,11650.0,1.0,27649.0,100251050,Mobiles & Tablets,\N,0.0,cod,12/20/2016,Gross," 11,650 ",2016.0,12.0,2016-12,12-2016,FY17,29262.0,,,,,
425026.0,canceled,3/20/2017,samsung_51 H4500_clear,33500.0,2.0,67000.0,100281054,Entertainment,R-FSD-58130,0.0,cod,3/20/2017,Gross," 67,000 ",2017.0,3.0,2016-7,3-2017,FY17,20.0,,,,,
426863.0,complete,3/22/2017,GMZV_Black-PS3-Unofficial-Wireless-Controller,947.0,1.0,1097.0,100282032,Entertainment,\N,0.0,cod,3/22/2017,Net, 947 ,2017.0,3.0,2017-3,3-2017,FY17,38375.0,,,,,
379631.0,received,1/2/2017,edukaan_7096-A4 - 300 Pages,300.0,1.0,900.0,100255606,School & Education,\N,0.0,cod,1/2/2017,Valid, 300 ,2017.0,1.0,2017-1,1-2017,FY17,30209.0,,,,,
391111.0,complete,1/20/2017,Al Muhafiz Sohan Halwa Cashew,570.0,1.0,720.0,100262438,Soghaat,R-PEW-101268,0.0,cod,1/20/2017,Net, 570 ,2017.0,1.0,2016-12,1-2017,FY17,29548.0,,,,,
382909.0,canceled,1/6/2017,QMobile Noir Z10-Black,16500.0,1.0,16500.0,100257657,Mobiles & Tablets,R-PEW-41424,0.0,cod,1/6/2017,Gross," 16,500 ",2017.0,1.0,2016-8,1-2017,FY17,5083.0,,,,,
458387.0,complete,4/27/2017,jj_JLAWN-S-JDS-17-1017/A Kilm Art,1564.0,1.0,1564.0,100298520,Women's Fashion,\N,0.0,cod,4/27/2017,Net," 1,564 ",2017.0,4.0,2017-4,4-2017,FY17,42708.0,,,,,
417584.0,complete,3/8/2017,SC_6f,499.0,1.0,649.0,100277037,Men's Fashion,\N,0.0,cod,3/8/2017,Net, 499 ,2017.0,3.0,2017-3,3-2017,FY17,36518.0,,,,,
383150.0,complete,1/6/2017,cr_REWARI CHAKWAL,125.0,1.0,1690.0,100257790,Soghaat,\N,0.0,cod,1/6/2017,Net, 125 ,2017.0,1.0,2016-8,1-2017,FY17,5491.0,,,,,
424793.0,canceled,3/20/2017,a4tech_Mouse-Optical-USB-OP-620,425.0,1.0,4632.0,100280923,Computing,\N,0.0,Easypay,3/20/2017,Gross, 425 ,2017.0,3.0,2016-9,3-2017,FY17,6188.0,,,,,
347548.0,complete,11/26/2016,RUB_Rubian Zipper,175.0,1.0,175.0,100236750,Mobiles & Tablets,\N,0.0,cod,11/26/2016,Net, 175 ,2016.0,11.0,2016-11,11-2016,FY17,25626.0,,,,,
445874.0,received,4/15/2017,NDF_Peanut Spicy 200gm,95.0,1.0,1045.0,100292873,Soghaat,R-SKZ 104411,0.0,cod,4/15/2017,Valid, 95 ,2017.0,4.0,2016-7,4-2017,FY17,262.0,,,,,
356997.0,complete,11/28/2016,adolph_WD-8-M,899.0,1.0,698.0,100241646,Men's Fashion,\N,375.21,jazzvoucher,11/28/2016,Net, 899 ,2016.0,11.0,2016-11,11-2016,FY17,19196.0,,,,,
362955.0,complete,12/2/2016,RS_Soan Papri-250gm,160.0,1.0,160.0,100245217,Soghaat,\N,0.0,cod,12/2/2016,Net, 160 ,2016.0,12.0,2016-9,12-2016,FY17,9820.0,,,,,
415294.0,complete,3/6/2017,sanasafinaz_SS-2A,6950.0,1.0,27000.0,100275772,Women's Fashion,\N,0.0,cod,3/6/2017,Net," 6,950 ",2017.0,3.0,2017-3,3-2017,FY17,36011.0,,,,,
415668.0,complete,3/6/2017,sanasafinaz_SS-14B,6250.0,1.0,26000.0,100275978,Women's Fashion,\N,0.0,cod,3/6/2017,Net," 6,250 ",2017.0,3.0,2017-3,3-2017,FY17,36123.0,,,,,
446773.0,received,4/15/2017,amnaismail_AI KC 40-L,997.5,1.0,3490.0,100293501,Women's Fashion,\N,125.0,jazzwallet,4/15/2017,Valid, 998 ,2017.0,4.0,2016-9,4-2017,FY17,10186.0,,,,,
422693.0,complete,3/16/2017,Lala_USS17-LAC-020A,950.0,1.0,1900.0,100279782,Women's Fashion,R-MUX-6596,0.0,cod,3/16/2017,Net, 950 ,2017.0,3.0,2016-9,3-2017,FY17,7448.0,,,,,
437288.0,received,4/3/2017,Phillips_HP8201,2944.0,1.0,4344.0,100288243,Beauty & Grooming,R-RWP-108145,0.0,cod,4/3/2017,Valid," 2,944 ",2017.0,4.0,2016-7,4-2017,FY17,220.0,,,,,
379817.0,complete,1/2/2017,test-product-00,2.0,1.0,202.0,100255718,\N,\N,0.0,cod,1/2/2017,Net, 2 ,2017.0,1.0,2016-7,1-2017,FY17,83.0,,,,,
390852.0,complete,1/19/2017,Charizma_BL-19,2000.0,1.0,2000.0,100262306,Women's Fashion,\N,0.0,cod,1/19/2017,Net," 2,000 ",2017.0,1.0,2017-1,1-2017,FY17,31470.0,,,,,
452613.0,complete,4/22/2017,Infinix Hot 4-Gold,12599.0,1.0,12599.0,100296704,Mobiles & Tablets,cmux45346,0.0,cod,4/22/2017,Net," 12,599 ",2017.0,4.0,2016-8,4-2017,FY17,3468.0,,,,,
432308.0,complete,3/26/2017,Nimcos_Shakar-Paray-400gm,215.0,1.0,1125.0,100285585,Soghaat,\N,0.0,cod,3/26/2017,Net, 215 ,2017.0,3.0,2017-2,3-2017,FY17,33888.0,,,,,
373540.0,complete,12/22/2016,adolph_WD-7-L,1099.0,1.0,1099.0,100251715,Men's Fashion,\N,0.0,cod,12/22/2016,Net," 1,099 ",2016.0,12.0,2016-12,12-2016,FY17,29386.0,,,,,
385319.0,complete,1/9/2017,RB_Household Bundle,999.0,2.0,1998.0,100259101,Superstore,\N,0.0,cod,1/9/2017,Net," 1,998 ",2017.0,1.0,2016-9,1-2017,FY17,8201.0,,,,,
434375.0,canceled,3/28/2017,IDROID_BALRX7-Jet black ,9499.0,5.0,47495.0,100286723,Mobiles & Tablets,\N,0.0,Easypay,3/28/2017,Gross," 47,495 ",2017.0,3.0,2017-3,3-2017,FY17,39574.0,,,,,
458452.0,canceled,4/27/2017,Trendz_TR-0076,390.0,1.0,5856.5,100298537,Health & Sports,\N,516.75,Payaxis,4/27/2017,Gross, 390 ,2017.0,4.0,2017-1,4-2017,FY17,31322.0,,,,,
366863.0,complete,12/9/2016,KureshiC_131-she,225.0,1.0,900.0,100247609,Beauty & Grooming,104901,0.0,cod,12/9/2016,Net, 225 ,2016.0,12.0,2016-12,12-2016,FY17,28413.0,,,,,
415716.0,complete,3/6/2017,sitara_NR-1706B,1950.0,1.0,9750.0,100276007,Women's Fashion,\N,0.0,cod,3/6/2017,Net," 1,950 ",2017.0,3.0,2017-2,3-2017,FY17,35248.0,,,,,
425439.0,complete,3/20/2017,memsaab_je-1013-A,2000.0,1.0,2000.0,100281279,Women's Fashion,\N,0.0,cod,3/20/2017,Net," 2,000 ",2017.0,3.0,2017-3,3-2017,FY17,38111.0,,,,,
350623.0,complete,11/27/2016,iu_Islamabad-United-Cricket-Bat,250.0,1.0,3937.4,100238357,Men's Fashion,\N,0.0,cod,11/27/2016,Net, 250 ,2016.0,11.0,2016-11,11-2016,FY17,26056.0,,,,,
356007.0,canceled,11/28/2016,unilever_Deal-6,370.0,1.0,2249.0,100241157,Superstore,\N,0.0,Payaxis,11/28/2016,Gross, 370 ,2016.0,11.0,2016-11,11-2016,FY17,26870.0,,,,,
396829.0,complete,2/1/2017,Audionic_DJ-106,700.0,1.0,850.0,100265579,Computing,\N,0.0,cod,2/1/2017,Net, 700 ,2017.0,2.0,2017-2,2-2017,FY17,32621.0,,,,,
379975.0,complete,1/2/2017,Rubian_Rubian 062,899.0,1.0,899.0,100255810,Women's Fashion,\N,0.0,cod,1/2/2017,Net, 899 ,2017.0,1.0,2016-7,1-2017,FY17,2079.0,,,,,
353368.0,received,11/27/2016,Rajesh_RAJ025,930.0,1.0,2300.0,100239800,Computing,\N,0.0,cod,11/27/2016,Valid, 930 ,2016.0,11.0,2016-11,11-2016,FY17,26488.0,,,,,
451466.0,complete,4/20/2017,aybeez_ABZ-151-BlackBlue-XL,999.0,1.0,0.0,100296079,Men's Fashion,\N,999.0,cod,4/20/2017,Net, 999 ,2017.0,4.0,2017-4,4-2017,FY17,42138.0,,,,,
459914.0,complete,4/28/2017,Tmall_MM-DR-GD,999.0,1.0,1149.0,100299084,Home & Living,\N,0.0,cod,4/28/2017,Net, 999 ,2017.0,4.0,2017-4,4-2017,FY17,42838.0,,,,,
357662.0,complete,11/28/2016,Adolphs Collection_Pack of 10 Mobile Accessories-1,499.0,1.0,499.0,100242040,Mobiles & Tablets,\N,0.0,cod,11/28/2016,Net, 499 ,2016.0,11.0,2016-11,11-2016,FY17,27062.0,,,,,
417756.0,canceled,3/8/2017,royal_Royal Regent Plastic Room Air Cooler,11000.0,1.0,11000.0,100277128,Appliances,\N,0.0,Payaxis,3/8/2017,Gross," 11,000 ",2017.0,3.0,2016-12,3-2017,FY17,28949.0,,,,,
377928.0,complete,12/30/2016,RUB_Kingston_16 gb USB Flash drive,899.0,1.0,899.0,100254537,Computing,\N,0.0,cod,12/30/2016,Net, 899 ,2016.0,12.0,2016-12,12-2016,FY17,29948.0,,,,,
437880.0,canceled,4/4/2017,Rubian_43,1299.0,1.0,1299.0,100288572,Men's Fashion,\N,0.0,Easypay_MA,4/4/2017,Gross," 1,299 ",2017.0,4.0,2017-3,4-2017,FY17,39826.0,,,,,
451644.0,complete,4/20/2017,GA_CHUNRI T-200 - 105993,1500.0,1.0,1500.0,100296179,Home & Living,\N,0.0,cod,4/20/2017,Net," 1,500 ",2017.0,4.0,2016-11,4-2017,FY17,13192.0,,,,,
454512.0,complete,4/25/2017,smsm_370904,181.0,1.0,2552.55,100297377,Superstore,\N,27.15,jazzwallet,4/25/2017,Net, 181 ,2017.0,4.0,2016-11,4-2017,FY17,16410.0,,,,,
358639.0,order_refunded,11/28/2016,iu_Islamabad-United-Cap,250.0,1.0,250.0,100242576,Men's Fashion,\N,0.0,cod,11/28/2016,Valid, 250 ,2016.0,11.0,2016-11,11-2016,FY17,19865.0,,,,,
391940.0,complete,1/22/2017,Chk_ Garlic Pickle 300g,450.0,1.0,1705.0,100262912,Superstore,\N,0.0,cod,1/22/2017,Net, 450 ,2017.0,1.0,2016-11,1-2017,FY17,16963.0,,,,,
380586.0,canceled,1/3/2017,dawlance_DWT-150C,36000.0,1.0,36000.0,100256189,Appliances,\N,0.0,cod,1/3/2017,Gross," 36,000 ",2017.0,1.0,2017-1,1-2017,FY17,30316.0,,,,,
415218.0,complete,3/5/2017,sanasafinaz_SS-3A,6950.0,1.0,27400.0,100275725,Women's Fashion,\N,0.0,cod,3/5/2017,Net," 6,950 ",2017.0,3.0,2017-3,3-2017,FY17,36015.0,,,,,
370428.0,complete,12/16/2016,Chk_Buy 1 Get 1 Free: Mango Chutney 330 gms,250.0,1.0,1995.0,100249766,Superstore,\N,0.0,cod,12/16/2016,Net, 250 ,2016.0,12.0,2016-8,12-2016,FY17,5354.0,,,,,
445223.0,received,4/15/2017,Genius_DX-7010-Red,685.0,1.0,2083.99,100292438,Computing,\N,132.55,cod,4/15/2017,Valid, 685 ,2017.0,4.0,2017-4,4-2017,FY17,41223.0,,,,,
352986.0,complete,11/27/2016,Xenium_PFF-2016140,999.0,1.0,607.0,100239601,Beauty & Grooming,\N,451.22,jazzwallet,11/27/2016,Net, 999 ,2016.0,11.0,2016-11,11-2016,FY17,15831.0,,,,,
337393.0,complete,11/25/2016,"gavin_Gmp-Je-07-Dark Blue-34""",1599.0,1.0,3823.0,100230990,Men's Fashion,\N,0.0,cod,11/25/2016,Net," 1,599 ",2016.0,11.0,2016-11,11-2016,FY17,23884.0,,,,,
420971.0,received,3/13/2017,BO_topfastRc-yellow,350.0,2.0,1298.0,100278850,Kids & Baby,C-LHW-50074,0.0,cod,3/13/2017,Valid, 700 ,2017.0,3.0,2017-1,3-2017,FY17,31025.0,,,,,
345259.0,complete,11/26/2016,unilever_Deal-2,50.0,1.0,50.0,100235359,Superstore,C-KHC-34670,0.0,cod,11/26/2016,Net, 50 ,2016.0,11.0,2016-7,11-2016,FY17,114.0,,,,,
429702.0,complete,3/24/2017,igeek_EE-2600-mAh-Power-Bank,495.0,1.0,1343.0,100283986,Mobiles & Tablets,\N,0.0,cod,3/24/2017,Net, 495 ,2017.0,3.0,2016-11,3-2017,FY17,23197.0,,,,,
425366.0,canceled,3/20/2017,HUAWEI-Y6-II-LTE-DS-2GB-Black,17866.0,1.0,17866.0,100281244,Mobiles & Tablets,\N,0.0,Easypay,3/20/2017,Gross," 17,866 ",2017.0,3.0,2016-12,3-2017,FY17,29126.0,,,,,
342302.0,canceled,11/25/2016,Al Muhafiz Sohan Halwa Walnut,450.0,1.0,670.4,100233867,Soghaat,\N,90.0,Payaxis,11/25/2016,Gross, 450 ,2016.0,11.0,2016-11,11-2016,FY17,24741.0,,,,,
429785.0,canceled,3/24/2017,PTCL_Charji EVO TAB,12500.0,1.0,11000.0,100284032,Mobiles & Tablets,\N,1500.0,Easypay_MA,3/24/2017,Gross," 12,500 ",2017.0,3.0,2017-3,3-2017,FY17,38285.0,,,,,
379955.0,complete,1/2/2017,Matrix_BYTECH Metallic Bytech Matrix Earphone - Purple,235.0,1.0,470.0,100255796,Mobiles & Tablets,\N,0.0,cod,1/2/2017,Net, 235 ,2017.0,1.0,2017-1,1-2017,FY17,30255.0,,,,,
346290.0,complete,11/26/2016,sentiment_WSF07-A-,380.0,1.0,380.0,100235981,Soghaat,32880,0.0,jazzwallet,11/26/2016,Net, 380 ,2016.0,11.0,2016-11,11-2016,FY17,17393.0,,,,,
343342.0,canceled,11/26/2016,JayQeu_ZP001/ZP003-M,1099.0,1.0,1099.0,100234377,Women's Fashion,\N,0.0,Payaxis,11/26/2016,Gross," 1,099 ",2016.0,11.0,2016-10,11-2016,FY17,11610.0,,,,,
409057.0,canceled,2/23/2017,Infinix Note 3-3 GB-Gold,20599.0,1.0,20799.0,100272359,Mobiles & Tablets,\N,0.0,Payaxis,2/23/2017,Gross," 20,599 ",2017.0,2.0,2016-11,2-2017,FY17,26527.0,,,,,
392231.0,complete,1/23/2017,Adolphs Collection_Pack of 10 Mobile Accessories-1,499.0,1.0,1049.0,100263057,Mobiles & Tablets,R90508,0.0,cod,1/23/2017,Net, 499 ,2017.0,1.0,2016-10,1-2017,FY17,10579.0,,,,,
430103.0,complete,3/24/2017,Audionic_DJ-107,810.0,1.0,798.0,100284253,Computing,\N,162.0,Easypay,3/24/2017,Net, 810 ,2017.0,3.0,2017-3,3-2017,FY17,38997.0,,,,,
358571.0,order_refunded,11/28/2016,sst_CTR-52-Size 38,1290.0,1.0,790.0,100242543,Men's Fashion,\N,500.0,jazzwallet,11/28/2016,Valid," 1,290 ",2016.0,11.0,2016-11,11-2016,FY17,18004.0,,,,,
428876.0,complete,3/23/2017,HAS_1023,3519.0,1.0,2815.2,100283430,Entertainment,\N,703.8,Easypay,3/23/2017,Net," 3,519 ",2017.0,3.0,2017-3,3-2017,FY17,38689.0,,,,,
349992.0,refund,11/27/2016,unilever_Deal-9,370.0,1.0,520.01,100238065,Superstore,\N,181.37,jazzvoucher,11/27/2016,Valid, 370 ,2016.0,11.0,2016-7,11-2016,FY17,603.0,,,,,
404478.0,complete,2/14/2017,shahi_Pack of 3 Shahi Savory Mix,255.0,1.0,2999.0,100269693,Soghaat,\N,0.0,cod,2/14/2017,Net, 255 ,2017.0,2.0,2017-2,2-2017,FY17,33875.0,,,,,
406225.0,complete,2/18/2017,PlanetX_PX-9170,725.0,1.0,3141.0,100270705,Kids & Baby,\N,0.0,cod,2/18/2017,Net, 725 ,2017.0,2.0,2016-8,2-2017,FY17,4524.0,,,,,
