Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
504161,22382,LUNCH BAG SPACEBOY DESIGN ,10,2010-04-11 15:54:00,1.65,15067.0,United Kingdom
505239,47590B,PINK HAPPY BIRTHDAY BUNTING,5,2010-04-21 11:21:00,5.45,17920.0,United Kingdom
506907,22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",12,2010-05-05 10:39:00,1.65,12649.0,Germany
504437,22456,NATURAL SLATE CHALKBOARD LARGE ,3,2010-04-13 13:39:00,4.95,12957.0,United Kingdom
505067,21330,WOODLAND ANIMAL  WRITING SET ,1,2010-04-19 16:48:00,1.65,14606.0,United Kingdom
506285,84988,SET OF 72 PINK HEART PAPER DOILIES,24,2010-04-28 16:49:00,1.45,16767.0,United Kingdom
504878,21390,FILIGRIS HEART WITH BUTTERFLY,2,2010-04-18 12:46:00,1.25,15768.0,United Kingdom
505513,22364,GLASS JAR DIGESTIVE BISCUITS,1,2010-04-22 14:57:00,2.95,14556.0,United Kingdom
504933,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,1,2010-04-19 11:13:00,3.36,,United Kingdom
505573,22412,METAL SIGN NEIGHBOURHOOD WITCH ,6,2010-04-23 11:43:00,1.85,17448.0,United Kingdom
C507214,21155,RED SPOTTY PEG BAG,-1,2010-05-06 17:56:00,2.1,13081.0,United Kingdom
507881,85017A,ENVELOPE 50 ROMANTIC IMAGES,1,2010-05-11 15:08:00,0.81,,United Kingdom
508483,22385,JUMBO BAG SPACEBOY DESIGN,2,2010-05-16 12:51:00,1.95,17841.0,United Kingdom
507124,84683,CLASSICAL ROSE CANDLESTAND,2,2010-05-06 11:58:00,1.25,16710.0,United Kingdom
505616,22385,JUMBO BAG SPACEBOY DESIGN,10,2010-04-23 12:50:00,1.95,13656.0,United Kingdom
504589,22515,CHILDS GARDEN SPADE PINK,6,2010-04-15 10:20:00,2.1,15194.0,United Kingdom
506724,22444,GROW YOUR OWN PLANT IN A CAN ,4,2010-05-04 10:02:00,2.51,,United Kingdom
504877,37448,CERAMIC CAKE DESIGN SPOTTED MUG,4,2010-04-18 12:45:00,1.49,17085.0,United Kingdom
505845,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-04-26 12:02:00,2.55,16756.0,United Kingdom
504450,20975,12 PENCILS SMALL TUBE RED SPOTTY,9,2010-04-13 14:55:00,0.65,14723.0,United Kingdom
508228,84006,MAGIC TREE -PAPER FLOWERS,2,2010-05-13 16:49:00,1.66,,United Kingdom
505162,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,2010-04-20 12:13:00,0.55,14812.0,United Kingdom
508097,22090,PAPER BUNTING RETRO SPOTS,12,2010-05-13 09:33:00,2.95,12683.0,France
506962,21523,DOOR MAT FANCY FONT HOME SWEET HOME,2,2010-05-05 12:26:00,7.49,14936.0,Channel Islands
504426,84987,SET OF 36 TEATIME PAPER DOILIES,6,2010-04-13 13:21:00,1.45,16779.0,United Kingdom
504919,22467,GUMBALL COAT RACK,4,2010-04-19 10:40:00,5.06,,United Kingdom
507229,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2010-05-06 20:01:00,0.55,17530.0,United Kingdom
506146,84971S,SMALL HEART FLOWERS HOOK ,3,2010-04-27 16:45:00,1.66,,United Kingdom
504916,22498,WOODEN REGATTA BUNTING,1,2010-04-19 10:28:00,12.72,,United Kingdom
505332,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2010-04-21 12:43:00,1.65,15719.0,United Kingdom
508462,22518,CHILDS GARDEN BRUSH BLUE,1,2010-05-16 10:23:00,2.1,13259.0,United Kingdom
507687,21394,RED SPOTTY BEAKER ,6,2010-05-11 09:55:00,1.95,12582.0,Finland
503987,22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,6,2010-04-09 10:17:00,2.55,14961.0,United Kingdom
505144,22251,BIRDHOUSE DECORATION MAGIC GARDEN,12,2010-04-20 11:24:00,1.06,17850.0,United Kingdom
503790,90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,6,2010-04-07 12:45:00,3.75,13174.0,United Kingdom
504645,84946,ANTIQUE SILVER TEA GLASS ETCHED,24,2010-04-15 14:31:00,1.25,15814.0,United Kingdom
504848,84985A,SET OF 72 GREEN PAPER DOILIES,1,2010-04-16 17:12:00,1.45,14623.0,United Kingdom
506724,48185,DOOR MAT FAIRY CAKE,1,2010-05-04 10:02:00,13.57,,United Kingdom
508198,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2010-05-13 13:50:00,0.42,15192.0,United Kingdom
506003,71459,HANGING JAM JAR T-LIGHT HOLDER,96,2010-04-27 11:15:00,0.72,16652.0,United Kingdom
504327,22076,6 RIBBONS EMPIRE  ,2,2010-04-12 15:40:00,1.65,16595.0,United Kingdom
506959,21907,I'M ON HOLIDAY METAL SIGN,1,2010-05-05 12:05:00,4.21,,United Kingdom
503790,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2010-04-07 12:45:00,0.65,13174.0,United Kingdom
505735,21204,DAISIES  HONEYCOMB GARLAND ,48,2010-04-25 15:45:00,1.45,15638.0,United Kingdom
504863,21682,LARGE MEDINA STAMPED METAL BOWL ,1,2010-04-18 12:07:00,4.95,13240.0,United Kingdom
507116,84912B,GREEN ROSE WASHBAG,1,2010-05-06 11:30:00,3.36,,United Kingdom
504933,21212,PACK OF 72 RETRO SPOT CAKE CASES,2,2010-04-19 11:13:00,1.28,,United Kingdom
505986,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2010-04-27 09:42:00,1.95,16186.0,United Kingdom
505549,22078,RIBBON REEL LACE DESIGN ,5,2010-04-22 19:21:00,2.1,17057.0,United Kingdom
504120,20682,RED SPOTTY CHILDS UMBRELLA,1,2010-04-09 17:13:00,3.25,15889.0,United Kingdom
504555,20966,SANDWICH BATH SPONGE,1,2010-04-14 13:39:00,1.25,13561.0,United Kingdom
508523,22494,EMERGENCY FIRST AID TIN ,12,2010-05-17 10:15:00,1.25,12471.0,Germany
505684,21637,ASSORTED SANSKRIT MINI NOTEBOOK,4,2010-04-23 16:16:00,2.51,,United Kingdom
506453,21843,RED RETROSPOT CAKE STAND,3,2010-04-29 18:34:00,10.95,14031.0,United Kingdom
C508365,21781,MA CAMPAGNE CUTLERY BOX,-1,2010-05-14 13:16:00,14.95,13830.0,United Kingdom
503797,22457,NATURAL SLATE HEART CHALKBOARD ,6,2010-04-07 13:21:00,2.95,14264.0,United Kingdom
505969,82582,AREA PATROLLED METAL SIGN,2,2010-04-26 16:36:00,2.1,17231.0,United Kingdom
505633,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2010-04-23 13:00:00,6.45,14623.0,United Kingdom
503971,22073,RED RETROSPOT STORAGE JAR,8,2010-04-08 17:39:00,3.75,13446.0,United Kingdom
504848,72134,COLUMBIAN  CUBE CANDLE ,1,2010-04-16 17:12:00,0.85,14623.0,United Kingdom
504100,21080,SET/20 RED SPOTTY PAPER NAPKINS ,12,2010-04-09 14:38:00,0.85,13802.0,United Kingdom
504626,21164,HOME SWEET HOME METAL SIGN ,6,2010-04-15 12:20:00,2.95,15874.0,United Kingdom
508401,21622,VINTAGE UNION JACK CUSHION COVER,4,2010-05-14 15:37:00,4.95,15972.0,United Kingdom
504328,22477,WATERING CAN GARDEN MARKER,10,2010-04-12 15:59:00,1.25,16987.0,United Kingdom
508500,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,1,2010-05-16 15:33:00,2.95,15272.0,United Kingdom
505203,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,4,2010-04-20 16:24:00,0.81,,United Kingdom
507177,21930,JUMBO STORAGE BAG SKULLS,1,2010-05-06 15:09:00,4.21,,United Kingdom
504916,85059,FRENCH ENAMEL WATER BASIN,1,2010-04-19 10:28:00,7.62,,United Kingdom
506709,22511,DOORSTOP RUSSIAN DOLL RETROSPOT,1,2010-05-02 15:10:00,3.75,15426.0,United Kingdom
C507662,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-1,2010-05-10 16:58:00,9.95,13974.0,United Kingdom
508175,21911,GARDEN METAL SIGN ,2,2010-05-13 11:58:00,1.65,14714.0,United Kingdom
504854,20728,LUNCH BAG CARS BLUE,10,2010-04-18 10:40:00,1.65,16923.0,United Kingdom
503853,22584,PACK OF 6 PANNETONE GIFT BOXES,6,2010-04-08 09:56:00,2.55,15358.0,United Kingdom
503940,84378,SET OF 3 HEART COOKIE CUTTERS,1,2010-04-08 14:47:00,2.51,,United Kingdom
508050,85150,LADIES & GENTLEMEN METAL SIGN,48,2010-05-12 12:52:00,2.1,14062.0,United Kingdom
505364,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,1,2010-04-21 15:46:00,2.95,14395.0,United Kingdom
504928,22518,CHILDS GARDEN BRUSH BLUE,1,2010-04-19 10:59:00,4.21,,United Kingdom
507425,85150,LADIES & GENTLEMEN METAL SIGN,12,2010-05-09 15:34:00,2.55,17675.0,United Kingdom
505986,22355,"CHARLOTTE BAG , SUKI DESIGN",10,2010-04-27 09:42:00,0.85,16186.0,United Kingdom
503834,22562,MONSTERS STENCIL CRAFT,144,2010-04-07 16:13:00,1.06,12482.0,Sweden
507999,20711,JUMBO BAG TOYS ,10,2010-05-12 11:45:00,1.95,12580.0,Germany
504336,22522,CHILDS GARDEN FORK BLUE ,12,2010-04-12 16:38:00,0.85,16705.0,United Kingdom
504900,22251,BIRDHOUSE DECORATION MAGIC GARDEN,12,2010-04-18 15:12:00,1.06,17850.0,United Kingdom
507228,21429,RED GINGHAM ROSE JEWELLERY BOX,2,2010-05-06 19:57:00,1.65,16794.0,United Kingdom
504200,22323,PINK POLKADOT KIDS BAG,12,2010-04-12 11:07:00,1.95,14114.0,United Kingdom
507376,15056N,EDWARDIAN PARASOL NATURAL,3,2010-05-09 11:29:00,5.95,13979.0,United Kingdom
504708,21544,SKULLS  WATER TRANSFER TATTOOS ,12,2010-04-16 09:05:00,0.85,18262.0,United Kingdom
506573,22084,PAPER CHAIN KIT EMPIRE,1,2010-04-30 13:18:00,2.95,15984.0,United Kingdom
506384,20728,LUNCH BAG CARS BLUE,10,2010-04-29 12:37:00,1.65,14680.0,United Kingdom
504675,90209B,GREEN ENAMEL+GLASS HAIR COMB,12,2010-04-15 15:28:00,2.1,15722.0,United Kingdom
503721,21326,AGED GLASS SILVER T-LIGHT HOLDER,1,2010-04-06 15:37:00,1.66,,United Kingdom
504851,21843,RED RETROSPOT CAKE STAND,12,2010-04-18 10:31:00,10.95,15482.0,United Kingdom
506556,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2010-04-30 11:28:00,2.55,14994.0,United Kingdom
506434,21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,2,2010-04-29 15:34:00,2.95,13173.0,United Kingdom
506248,84660C,PINK STITCHED WALL CLOCK,1,2010-04-28 13:26:00,3.75,14724.0,United Kingdom
C511999,M,Manual,-1,2010-06-11 15:44:00,1000.63,14255.0,United Kingdom
509581,84987,SET OF 36 TEATIME PAPER DOILIES,24,2010-05-24 14:43:00,1.45,14909.0,United Kingdom
508625,22047,EMPIRE GIFT WRAP,25,2010-05-17 14:09:00,0.42,18157.0,United Kingdom
509973,21737,SET 3 WICKER LOG BASKETS,8,2010-05-26 13:35:00,16.95,14938.0,Channel Islands
512548,84676,BATH DUCK WATERING CAN,6,2010-06-16 13:30:00,2.95,16229.0,United Kingdom
512903,47556B,TEA TIME TEA TOWELS ,12,2010-06-18 13:43:00,2.95,16156.0,United Kingdom
509759,84839,SWEETHEART KEY CABINET,2,2010-05-25 15:21:00,6.75,14930.0,Channel Islands
513555,22647,CERAMIC LOVE HEART MONEY BANK,4,2010-06-25 13:17:00,1.45,13291.0,United Kingdom
509100,22191,EAU DE NIL DINER WALL CLOCK,1,2010-05-20 11:49:00,8.5,17841.0,United Kingdom
512321,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,432,2010-06-15 09:33:00,0.55,16422.0,United Kingdom
512929,35001W,HAND OPEN SHAPE DECO.WHITE,2,2010-06-20 11:50:00,3.49,16710.0,United Kingdom
512494,21506,"FANCY FONT BIRTHDAY CARD, ",72,2010-06-16 11:02:00,0.36,15061.0,United Kingdom
509322,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2010-05-21 12:11:00,1.25,15260.0,United Kingdom
508750,21531,RED RETROSPOT SUGAR JAM BOWL,6,2010-05-18 11:48:00,2.55,13018.0,United Kingdom
510636,17084R,ASSORTED INCENSE PACK,72,2010-06-02 11:53:00,0.21,15887.0,United Kingdom
511544,21174,POTTERING IN THE SHED METAL SIGN,1,2010-06-08 17:48:00,4.21,,United Kingdom
510228,47559B,TEA TIME OVEN GLOVE,1,2010-05-28 09:16:00,2.51,,United Kingdom
512082,21867,PINK UNION JACK  LUGGAGE TAG,2,2010-06-13 12:25:00,1.25,16444.0,United Kingdom
509980,84969,ASSORTED COLOUR SET 6 TEASPOONS,6,2010-05-26 14:07:00,4.25,12378.0,Switzerland
509959,21116,OWL DOORSTOP,1,2010-05-26 12:50:00,8.47,,United Kingdom
509300,84797A,PINK HAWAIIAN PICNIC HAMPER FOR 4,12,2010-05-21 11:59:00,4.95,12355.0,Bahrain
510338,22383,LUNCH BAG SUKI  DESIGN ,10,2010-05-28 14:16:00,1.65,13875.0,United Kingdom
508654,21232,STRAWBERRY CERAMIC TRINKET BOX,24,2010-05-17 15:54:00,1.25,15296.0,United Kingdom
510228,21531,RED RETROSPOT SUGAR JAM BOWL,1,2010-05-28 09:16:00,5.06,,United Kingdom
510088,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,1,2010-05-27 11:27:00,0.85,16391.0,United Kingdom
511283,16161P,WRAP ENGLISH ROSE ,25,2010-06-07 14:24:00,0.42,16317.0,United Kingdom
512795,20750,RED/WHITE DOT MINI CASES,2,2010-06-18 10:18:00,7.95,17612.0,United Kingdom
511638,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-06-09 13:08:00,2.95,17346.0,United Kingdom
512386,84692,BOX OF 24 COCKTAIL PARASOLS,25,2010-06-15 12:14:00,0.42,12472.0,Germany
511968,22502,PICNIC BASKET WICKER SMALL,16,2010-06-11 13:44:00,3.75,13093.0,United Kingdom
512287,21913,VINTAGE SEASIDE JIGSAW PUZZLES,2,2010-06-14 14:39:00,3.75,17913.0,United Kingdom
511078,22423,REGENCY CAKESTAND 3 TIER,1,2010-06-06 13:52:00,12.75,16497.0,United Kingdom
509199,47567B,TEA TIME KITCHEN APRON,6,2010-05-21 09:06:00,5.95,12668.0,Germany
509041,21174,POTTERING IN THE SHED METAL SIGN,12,2010-05-20 10:04:00,1.95,14334.0,United Kingdom
512455,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2010-06-16 08:54:00,3.75,12957.0,United Kingdom
510916,90128A,,14,2010-06-04 10:24:00,0.0,,United Kingdom
513570,84510A,SET OF 4 ENGLISH ROSE COASTERS,6,2010-06-25 14:46:00,1.25,18168.0,United Kingdom
512808,20718,RED SPOTTY SHOPPER BAG,10,2010-06-18 11:23:00,1.25,16155.0,United Kingdom
513335,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2010-06-24 09:49:00,0.42,17686.0,United Kingdom
509832,85114C,,-8,2010-05-25 17:43:00,0.0,,United Kingdom
512743,21826,EIGHT PIECE DINOSAUR SET,2,2010-06-17 14:43:00,1.25,17799.0,United Kingdom
511012,84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,1,2010-06-04 15:00:00,2.51,,United Kingdom
509581,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-05-24 14:43:00,1.25,14909.0,United Kingdom
512437,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,6,2010-06-15 16:17:00,1.66,,United Kingdom
511641,77081,FLOWER WINDMILL,4,2010-06-09 13:24:00,1.25,,United Kingdom
512733,90062,CARNIVAL BRACELET,1,2010-06-17 13:48:00,12.75,,United Kingdom
510188,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2010-05-27 16:54:00,0.65,12854.0,United Kingdom
511282,20719,WOODLAND CHARLOTTE BAG,2,2010-06-07 14:22:00,1.66,,United Kingdom
511471,85231B,CINAMMON SET OF 9 T-LIGHTS,2,2010-06-08 13:22:00,0.85,17449.0,United Kingdom
510498,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2010-06-01 12:42:00,2.55,14227.0,United Kingdom
511101,21282,NATURAL BARK CANDLE LARGE,3,2010-06-07 08:38:00,4.25,14221.0,United Kingdom
512614,22624,IVORY KITCHEN SCALES,1,2010-06-17 10:35:00,8.5,18039.0,United Kingdom
509035,22518,CHILDS GARDEN BRUSH BLUE,6,2010-05-20 09:27:00,2.1,18172.0,United Kingdom
512589,82600,NO SINGING METAL SIGN,1,2010-06-16 16:04:00,4.21,,United Kingdom
510232,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,2010-05-28 09:40:00,7.95,15674.0,United Kingdom
513492,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2010-06-25 09:36:00,1.95,16883.0,United Kingdom
511634,21918,SET 12 KIDS COLOUR  CHALK STICKS,1056,2010-06-09 12:55:00,0.36,17381.0,United Kingdom
513196,21955,DOOR MAT UNION JACK GUNS AND ROSES,10,2010-06-22 15:28:00,6.35,13539.0,United Kingdom
513018,90120D,WHITE MURANO TWIST BRACELET,1,2010-06-21 11:42:00,4.25,14593.0,United Kingdom
510483,22333,RETRO SPORT PARTY BAG + STICKER SET,2,2010-06-01 11:27:00,1.65,16960.0,United Kingdom
509161,21791,VINTAGE HEADS AND TAILS CARD GAME ,2,2010-05-20 13:42:00,1.25,14850.0,United Kingdom
508652,22149,FELTCRAFT 6 FLOWER FRIENDS,3,2010-05-17 15:48:00,2.1,16400.0,United Kingdom
511046,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2010-06-06 11:35:00,6.45,16335.0,United Kingdom
512102,85212,MINI PAINTED GARDEN DECORATION ,12,2010-06-13 13:46:00,0.85,14224.0,United Kingdom
512386,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,2010-06-15 12:14:00,2.95,12472.0,Germany
510777,37503,TEA TIME CAKE STAND IN GIFT BOX,1,2010-06-03 14:57:00,10.75,13031.0,United Kingdom
510232,46000S,POLYESTER FILLER PAD 40x40cm,12,2010-05-28 09:40:00,1.45,15674.0,United Kingdom
511021,21754,HOME BUILDING BLOCK WORD,1,2010-06-04 16:13:00,11.87,,United Kingdom
512902,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,48,2010-06-18 13:22:00,0.65,12412.0,Denmark
513279,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2010-06-23 13:19:00,3.75,16180.0,United Kingdom
509936,22041,"RECORD FRAME 7"" SINGLE SIZE ",1,2010-05-26 12:38:00,5.06,,United Kingdom
510637,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,2010-06-02 11:54:00,2.51,,United Kingdom
513405,20726,LUNCH BAG WOODLAND,20,2010-06-24 11:55:00,1.65,,Hong Kong
511298,85150,LADIES & GENTLEMEN METAL SIGN,6,2010-06-07 15:14:00,2.55,15260.0,United Kingdom
513050,22705,WRAP GREEN PEARS ,25,2010-06-21 13:18:00,0.42,14493.0,United Kingdom
513333,22384,LUNCH BAG PINK RETROSPOT,1,2010-06-24 09:22:00,1.65,,United Kingdom
511858,85232B,SET/3 RUSSIAN DOLL STACKING TINS,1,2010-06-11 10:05:00,10.17,,United Kingdom
508879,48187,DOOR MAT NEW ENGLAND,2,2010-05-18 16:31:00,7.49,16326.0,United Kingdom
510519,22366,DOOR MAT AIRMAIL ,1,2010-06-01 13:49:00,13.57,,United Kingdom
509450,22379,RECYCLING BAG RETROSPOT ,5,2010-05-24 09:30:00,2.1,13327.0,United Kingdom
510227,85150,LADIES & GENTLEMEN METAL SIGN,48,2010-05-28 08:55:00,2.1,14408.0,United Kingdom
510119,21975,PACK OF 60 DINOSAUR CAKE CASES,4,2010-05-27 12:03:00,0.55,15719.0,United Kingdom
511668,21967,PACK OF 12 SKULL TISSUES,48,2010-06-09 14:37:00,0.29,18272.0,United Kingdom
511655,10002,INFLATABLE POLITICAL GLOBE ,1,2010-06-09 14:09:00,0.85,14104.0,United Kingdom
C512272,22198,LARGE POPCORN HOLDER ,-2,2010-06-14 13:32:00,1.65,15031.0,United Kingdom
512900,37342,SPOTTY COFFEE CUP & SAUCER,4,2010-06-18 13:06:00,2.95,14919.0,United Kingdom
512305,21090,SET/6 COLLAGE PAPER PLATES,2,2010-06-14 16:19:00,0.85,17848.0,United Kingdom
513383,DOT,DOTCOM POSTAGE,1,2010-06-24 11:39:00,66.17,,United Kingdom
511544,22296,HEART IVORY TRELLIS LARGE,1,2010-06-08 17:48:00,3.36,,United Kingdom
509206,15044B,BLUE PAPER PARASOL ,1,2010-05-21 09:29:00,5.91,,United Kingdom
509213,47568,ENGLISH ROSE DESIGN PEG BAG,6,2010-05-21 10:22:00,2.1,17146.0,United Kingdom
513372,82552,WASHROOM METAL SIGN,12,2010-06-24 11:35:00,1.25,14911.0,EIRE
508823,21900,"KEY FOB , SHED",24,2010-05-18 13:26:00,0.65,13650.0,United Kingdom
511411,21034,REX CASH+CARRY JUMBO SHOPPER,2,2010-06-08 11:41:00,0.95,14535.0,United Kingdom
510439,79000,MOROCCAN TEA GLASS,12,2010-05-30 14:39:00,0.85,14572.0,United Kingdom
509041,21356,TOAST ITS - FAIRY FLOWER,12,2010-05-20 10:04:00,1.25,14334.0,United Kingdom
512397,22513,DOORSTOP FOOTBALL DESIGN,1,2010-06-15 12:22:00,3.75,15039.0,United Kingdom
511122,20726,LUNCH BAG WOODLAND,2,2010-06-07 10:54:00,4.21,,United Kingdom
510329,15036,ASSORTED COLOURS SILK FAN,24,2010-05-28 13:23:00,0.75,17822.0,United Kingdom
511558,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2010-06-09 10:12:00,1.95,13802.0,United Kingdom
509743,22272,FELTCRAFT DOLL MARIA,1,2010-05-25 13:21:00,2.95,17841.0,United Kingdom
511242,37503,TEA TIME CAKE STAND IN GIFT BOX,12,2010-06-07 12:33:00,9.95,15640.0,United Kingdom
511522,22053,EMPIRE DESIGN ROSETTE,3,2010-06-08 16:47:00,1.25,16072.0,United Kingdom
512289,85089,CANDY SPOT BUNNY,1,2010-06-14 14:49:00,5.91,,United Kingdom
512539,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,1,2010-06-16 12:48:00,3.75,13567.0,United Kingdom
512177,21898,POTTING SHED ROSE CANDLE,6,2010-06-14 12:01:00,2.95,15150.0,United Kingdom
511469,85042,ANTIQUE LILY FAIRY LIGHTS,1,2010-06-08 13:11:00,4.95,16086.0,United Kingdom
510519,22605,WOODEN CROQUET GARDEN SET,2,2010-06-01 13:49:00,25.49,,United Kingdom
511445,21843,RED RETROSPOT CAKE STAND,1,2010-06-08 12:27:00,10.95,14194.0,United Kingdom
509423,46000M,POLYESTER FILLER PAD 45x45cm,6,2010-05-23 13:07:00,1.55,14249.0,United Kingdom
511084,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,2010-06-06 14:17:00,8.5,16200.0,United Kingdom
C511965,21747,SMALL SKULL WINDMILL,-6,2010-06-11 13:34:00,1.25,14727.0,United Kingdom
512177,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2010-06-14 12:01:00,1.25,15150.0,United Kingdom
512386,22367,CHILDS APRON SPACEBOY DESIGN,8,2010-06-15 12:14:00,1.95,12472.0,Germany
513313,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2010-06-23 15:43:00,4.95,15141.0,United Kingdom
513305,21197,MULTICOLOUR  CONFETTI IN TUBE,12,2010-06-23 14:34:00,1.65,15248.0,United Kingdom
509621,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2010-05-25 09:51:00,3.75,15321.0,United Kingdom
512517,22501,PICNIC BASKET WICKER LARGE,6,2010-06-16 11:33:00,9.95,13552.0,United Kingdom
511100,22371,AIRLINE BAG VINTAGE TOKYO 78,4,2010-06-07 08:37:00,6.35,17416.0,United Kingdom
513050,21422,PORCELAIN ROSE SMALL,32,2010-06-21 13:18:00,0.85,14493.0,United Kingdom
511852,47556B,TEA TIME TEA TOWELS ,1,2010-06-10 20:09:00,2.95,16549.0,United Kingdom
509403,82582,AREA PATROLLED METAL SIGN,24,2010-05-23 11:27:00,2.1,17865.0,United Kingdom
512047,85217,ASSORTED ICE CREAM FRIDGE MAGNETS,36,2010-06-11 17:19:00,0.65,13745.0,United Kingdom
511585,84970S,HANGING HEART ZINC T-LIGHT HOLDER,24,2010-06-09 10:52:00,0.85,13502.0,United Kingdom
510519,85099F,JUMBO BAG STRAWBERRY,2,2010-06-01 13:49:00,4.21,,United Kingdom
511009,84992,72 SWEETHEART FAIRY CAKE CASES,1,2010-06-04 14:58:00,1.28,,United Kingdom
510116,21923,RED/CREAM STRIPE FRINGE HAMMOCK,6,2010-05-27 11:48:00,7.95,14735.0,United Kingdom
512930,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12,2010-06-20 12:09:00,2.55,12621.0,Germany
512285,21680,WOODLAND  STICKERS,6,2010-06-14 14:27:00,0.85,13069.0,United Kingdom
509581,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2010-05-24 14:43:00,5.45,14909.0,United Kingdom
510072,21518,BANK ACCOUNT  GREETING  CARD ,12,2010-05-27 11:17:00,0.42,16392.0,United Kingdom
509389,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-05-21 17:19:00,2.95,13174.0,United Kingdom
510325,22280,POCKET BAG PINK PAISELY BROWN SPOT,5,2010-05-28 12:52:00,2.1,14395.0,United Kingdom
513099,47591A,CAROUSEL DES CHILD'S APRON,2,2010-06-21 15:13:00,1.66,,United Kingdom
511778,20914,SET/5 RED SPOTTY LID GLASS BOWLS,32,2010-06-10 12:37:00,2.55,17716.0,United Kingdom
508914,22519,CHILDS GARDEN BRUSH PINK,6,2010-05-19 10:27:00,2.1,16570.0,United Kingdom
512437,84988,SET OF 72 PINK HEART PAPER DOILIES,1,2010-06-15 16:17:00,2.98,,United Kingdom
511559,22303,COFFEE MUG APPLES DESIGN,6,2010-06-09 10:38:00,2.55,16592.0,United Kingdom
513356,21212,PACK OF 72 RETRO SPOT CAKE CASES,3,2010-06-24 11:31:00,1.28,,United Kingdom
512788,22487,WHITE WOOD GARDEN PLANT LADDER,1,2010-06-18 09:28:00,9.95,13427.0,United Kingdom
512286,22294,HEART FILIGREE DOVE  SMALL,4,2010-06-14 14:27:00,1.25,15967.0,United Kingdom
509347,75178,ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,1,2010-05-21 13:09:00,2.51,,United Kingdom
509203,21416,CLAM SHELL LARGE,1,2010-05-21 09:26:00,3.75,,United Kingdom
509051,21733,RED HANGING HEART T-LIGHT HOLDER,3,2010-05-20 11:04:00,2.95,15854.0,United Kingdom
510037,22430,ENAMEL WATERING CAN CREAM,8,2010-05-26 15:45:00,4.95,16620.0,United Kingdom
510995,22428,ENAMEL FIRE BUCKET CREAM,6,2010-06-04 14:12:00,6.95,15101.0,United Kingdom
512725,21592,RETRO SPOT  CIGAR BOX MATCHES ,3,2010-06-17 13:09:00,1.25,14508.0,United Kingdom
509347,35001G,HAND OPEN SHAPE GOLD,4,2010-05-21 13:09:00,4.21,,United Kingdom
509035,21718,RED METAL BEACH SPADE ,12,2010-05-20 09:27:00,1.25,18172.0,United Kingdom
512123,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2010-06-13 15:57:00,0.21,15808.0,United Kingdom
512591,21155,RED SPOTTY PEG BAG,12,2010-06-16 16:24:00,2.1,17160.0,United Kingdom
